KYTREASNOX,CALDT,TDYTM
2000003,12/8/1980,14.66010317
2000003,12/9/1980,14.86972106
2000003,12/10/1980,15.11489604
2000003,12/11/1980,15.46466216
2000003,12/12/1980,15.26723732
2000003,12/15/1980,15.18799069
2000003,12/16/1980,15.2652283
2000003,12/17/1980,15.20400966
2000003,12/18/1980,15.17731543
2000003,12/19/1980,14.62874746
2000003,12/22/1980,13.88210072
2000003,12/23/1980,12.91618304
2000003,12/24/1980,13.33442971
2000003,12/26/1980,13.27131101
2000003,12/29/1980,13.07011466
2000003,12/30/1980,13.21381512
2000003,12/31/1980,12.88076969
2000003,1/2/1981,13.08501826
2000003,1/5/1981,12.66659631
2000003,1/6/1981,12.50407827
2000003,1/7/1981,12.6725801
2000003,1/8/1981,12.94232077
2000003,1/9/1981,13.44929057
2000003,1/12/1981,13.26149602
2000003,1/13/1981,13.46984575
2000003,1/14/1981,13.16891928
2000003,1/15/1981,13.20746396
2000003,1/16/1981,13.28041177
2000003,1/19/1981,13.43291246
2000003,1/20/1981,13.50742832
2000003,1/21/1981,13.51297054
2000003,1/22/1981,13.79729878
2000003,1/23/1981,13.8036809
2000003,1/26/1981,13.61173139
2000003,1/27/1981,13.54717169
2000003,1/28/1981,13.55303365
2000003,1/29/1981,13.55894295
2000003,1/30/1981,13.51688562
2000003,2/2/1981,13.46770039
2000003,2/3/1981,13.67115155
2000003,2/4/1981,13.67630236
2000003,2/5/1981,13.61483489
2000003,2/6/1981,13.65330623
2000003,2/9/1981,13.77005627
2000003,2/10/1981,13.91087905
2000003,2/11/1981,14.01865976
2000003,2/13/1981,14.20205433
2000003,2/17/1981,14.02255419
2000003,2/18/1981,13.89083853
2000003,2/19/1981,13.79319732
2000003,2/20/1981,13.48749726
2000003,2/23/1981,13.43338121
2000003,2/24/1981,13.50834396
2000003,2/25/1981,13.65392735
2000003,2/26/1981,13.6596719
2000003,2/27/1981,13.66813922
2000003,3/2/1981,13.86448891
2000003,3/3/1981,13.89732473
2000003,3/4/1981,13.76660439
2000003,3/5/1981,13.79935871
2000003,3/6/1981,13.66789576
2000003,3/9/1981,13.50172694
2000003,3/10/1981,13.33552885
2000003,3/11/1981,13.30130468
2000003,3/12/1981,13.26693047
2000003,3/13/1981,12.99952351
2000003,3/16/1981,12.79310981
2000003,3/17/1981,12.65673718
2000003,3/18/1981,12.38585079
2000003,3/19/1981,12.18120969
2000003,3/20/1981,12.24441829
2000003,3/23/1981,12.57222834
2000003,3/24/1981,12.77391851
2000003,3/25/1981,12.84000118
2000003,3/26/1981,12.90649506
2000003,3/27/1981,12.97340394
2000003,3/30/1981,12.75955683
2000003,3/31/1981,12.66559009
2000003,4/1/1981,12.37322046
2000003,4/2/1981,12.49429961
2000003,4/3/1981,12.74436132
2000003,4/6/1981,13.40832365
2000003,4/7/1981,13.27402976
2000003,4/8/1981,13.20447616
2000003,4/9/1981,13.20002549
2000003,4/10/1981,13.19556619
2000003,4/13/1981,13.57937013
2000003,4/14/1981,13.50940965
2000003,4/15/1981,13.5057548
2000003,4/16/1981,13.70268146
2000003,4/20/1981,13.79156962
2000003,4/21/1981,13.78868447
2000003,4/22/1981,13.85386048
2000003,4/23/1981,13.81703032
2000003,4/24/1981,13.95116253
2000003,4/27/1981,14.01295947
2000003,4/28/1981,14.35768107
2000003,4/29/1981,14.28671832
2000003,4/30/1981,14.52247249
2000003,5/1/1981,14.46394945
2000003,5/4/1981,15.02594552
2000003,5/5/1981,15.71360156
2000003,5/6/1981,15.72487817
2000003,5/7/1981,15.70204211
2000003,5/8/1981,15.71338332
2000003,5/11/1981,15.74786873
2000003,5/12/1981,15.79415115
2000003,5/13/1981,15.87544869
2000003,5/14/1981,15.8526962
2000003,5/15/1981,15.55095186
2000003,5/18/1981,15.37482745
2000003,5/19/1981,15.31562479
2000003,5/20/1981,15.53785712
2000003,5/21/1981,15.76171427
2000003,5/22/1981,15.8094264
2000003,5/26/1981,15.39354215
2000003,5/27/1981,15.26164917
2000003,5/28/1981,15.20098939
2000003,5/29/1981,14.44717221
2000003,6/1/1981,14.35466137
2000003,6/2/1981,14.2322485
2000003,6/3/1981,14.31247211
2000003,6/4/1981,14.46116569
2000003,6/5/1981,14.47433709
2000003,6/8/1981,14.17127913
2000003,6/9/1981,14.04662285
2000003,6/10/1981,13.92151014
2000003,6/11/1981,13.96799515
2000003,6/12/1981,14.22220994
2000003,6/15/1981,13.87821152
2000003,6/16/1981,13.78586964
2000003,6/17/1981,13.86768265
2000003,6/18/1981,14.09029616
2000003,6/19/1981,14.24403971
2000003,6/22/1981,14.21330442
2000003,6/23/1981,14.22671884
2000003,6/24/1981,14.24022175
2000003,6/25/1981,14.32542997
2000003,6/26/1981,14.1957299
2000003,6/29/1981,14.16440749
2000003,6/30/1981,13.98362407
2000003,7/1/1981,14.16660458
2000003,7/2/1981,14.24890873
2000003,7/6/1981,14.23958597
2000003,7/7/1981,14.28883027
2000003,7/8/1981,14.47639361
2000003,7/9/1981,14.66524441
2000003,7/10/1981,14.78575743
2000003,7/13/1981,14.55532751
2000003,7/14/1981,14.57140984
2000003,7/15/1981,14.65797147
2000003,7/16/1981,14.60387696
2000003,7/17/1981,14.69102115
2000003,7/20/1981,15.02719482
2000003,7/21/1981,15.4763053
2000003,7/22/1981,15.49537698
2000003,7/23/1981,15.55078993
2000003,7/24/1981,15.46128053
2000003,7/27/1981,15.19052756
2000003,7/28/1981,15.46560727
2000003,7/29/1981,15.48513767
2000003,7/30/1981,15.50479433
2000003,7/31/1981,15.34530318
2000003,8/3/1981,15.39574465
2000003,8/4/1981,15.55064717
2000003,8/5/1981,15.60271447
2000003,8/6/1981,15.62038859
2000003,8/7/1981,15.60340144
2000003,8/10/1981,15.65713071
2000003,8/11/1981,15.534839
2000003,8/12/1981,15.48238508
2000003,8/13/1981,15.57069359
2000003,8/14/1981,15.76574583
2000003,8/17/1981,15.78643518
2000003,8/18/1981,15.87697708
2000003,8/19/1981,15.89622627
2000003,8/20/1981,15.98763902
2000003,8/21/1981,16.0073281
2000003,8/24/1981,16.06714835
2000003,8/25/1981,16.30674067
2000003,8/26/1981,16.32767165
2000003,8/27/1981,16.34873682
2000003,8/28/1981,16.03826115
2000003,8/31/1981,15.83002896
2000003,9/1/1981,15.87529896
2000003,9/2/1981,15.88691316
2000003,9/3/1981,16.03466373
2000003,9/4/1981,16.11504571
2000003,9/8/1981,16.16500043
2000003,9/9/1981,16.17769707
2000003,9/10/1981,16.0865106
2000003,9/11/1981,16.02967509
2000003,9/14/1981,15.78799079
2000003,9/15/1981,15.52057934
2000003,9/16/1981,15.39214262
2000003,9/17/1981,15.40322361
2000003,9/18/1981,15.20390513
2000003,9/21/1981,15.16552917
2000003,9/22/1981,15.10546993
2000003,9/23/1981,15.1870299
2000003,9/24/1981,15.19789438
2000003,9/25/1981,15.24452706
2000003,9/28/1981,15.31410991
2000003,9/29/1981,15.32556433
2000003,9/30/1981,15.4370268
2000003,10/1/1981,15.47921688
2000003,10/2/1981,15.45446359
2000003,10/5/1981,14.87385879
2000003,10/6/1981,14.91504624
2000003,10/7/1981,14.78746753
2000003,10/8/1981,14.72708426
2000003,10/9/1981,14.59867199
2000003,10/13/1981,14.21661827
2000003,10/14/1981,14.08600593
2000003,10/15/1981,14.16022472
2000003,10/16/1981,14.200533
2000003,10/19/1981,14.39224388
2000003,10/20/1981,14.39894734
2000003,10/21/1981,14.40570311
2000003,10/22/1981,14.41251166
2000003,10/23/1981,14.34928678
2000003,10/26/1981,14.29901616
2000003,10/27/1981,14.30571141
2000003,10/28/1981,14.34795225
2000003,10/29/1981,14.24811766
2000003,10/30/1981,13.78271415
2000003,11/2/1981,13.46759532
2000003,11/4/1981,13.34150787
2000003,11/5/1981,13.14589723
2000003,11/6/1981,13.14813857
2000003,11/9/1981,12.68902103
2000003,11/10/1981,12.15878801
2000003,11/12/1981,12.09181896
2000003,11/13/1981,11.7251091
2000003,11/16/1981,11.62075391
2000003,11/17/1981,11.55209767
2000003,11/18/1981,11.55037539
2000003,11/19/1981,11.41385553
2000003,11/20/1981,11.3442637
2000003,11/23/1981,11.47364652
2000003,11/24/1981,11.54007867
2000003,11/25/1981,11.46985681
2000003,11/27/1981,11.25967513
2000003,11/30/1981,11.05350305
2000003,12/1/1981,11.33141451
2000003,12/2/1981,11.61151029
2000003,12/3/1981,11.60565829
2000003,12/4/1981,11.40765695
2000003,12/7/1981,11.3884822
2000003,12/8/1981,11.57611172
2000003,12/9/1981,11.60260528
2000003,12/10/1981,11.82479074
2000003,12/11/1981,12.21261919
2000003,12/14/1981,12.66364032
2000003,12/15/1981,12.32787066
2000003,12/16/1981,12.223987
2000003,12/17/1981,12.18632184
2000003,12/18/1981,12.38262969
2000003,12/21/1981,12.57357834
2000003,12/22/1981,12.70588131
2000003,12/23/1981,12.97547017
2000003,12/24/1981,13.11008725
2000003,12/28/1981,13.10230632
2000003,12/29/1981,13.23933159
2000003,12/30/1981,13.20292681
2000003,12/31/1981,12.85005811
2000003,1/4/1982,12.76122097
2000003,1/5/1982,13.0453107
2000003,1/6/1982,13.10448625
2000003,1/7/1982,13.19653078
2000003,1/8/1982,13.09349598
2000003,1/11/1982,13.27402467
2000003,1/12/1982,13.33491877
2000003,1/13/1982,13.49550097
2000003,1/14/1982,13.69044
2000003,1/15/1982,13.71980592
2000003,1/18/1982,13.80896643
2000003,1/19/1982,13.80529832
2000003,1/20/1982,13.93703263
2000003,1/21/1982,13.86580978
2000003,1/22/1982,14.06667221
2000003,1/25/1982,14.12652059
2000003,1/26/1982,13.7108083
2000003,1/27/1982,13.84476494
2000003,1/28/1982,13.5305296
2000003,1/29/1982,13.50302989
2000003,2/1/1982,14.42043147
2000003,2/2/1982,14.15951086
2000003,2/3/1982,14.2589517
2000003,2/4/1982,14.22713767
2000003,2/5/1982,14.22821222
2000003,2/8/1982,14.29813577
2000003,2/9/1982,14.39965405
2000003,2/10/1982,14.36776819
2000003,2/11/1982,14.36931369
2000003,2/16/1982,14.47947554
2000003,2/17/1982,14.515567
2000003,2/18/1982,14.34665133
2000003,2/19/1982,14.24557689
2000003,2/22/1982,13.28821676
2000003,2/23/1982,13.21860682
2000003,2/24/1982,13.21736979
2000003,2/25/1982,13.28505322
2000003,2/26/1982,13.53777744
2000003,3/1/1982,13.41019055
2000003,3/2/1982,13.2795036
2000003,3/3/1982,13.27821238
2000003,3/4/1982,13.11422009
2000003,3/5/1982,13.01479295
2000003,3/8/1982,13.00903869
2000003,3/9/1982,13.10586034
2000003,3/10/1982,13.13721909
2000003,3/11/1982,13.26815322
2000003,3/12/1982,13.466505
2000003,3/15/1982,13.59871867
2000003,3/16/1982,13.53105562
2000003,3/17/1982,13.39566871
2000003,3/18/1982,13.42864305
2000003,3/19/1982,13.59750942
2000003,3/22/1982,13.45997693
2000003,3/23/1982,13.25401403
2000003,3/24/1982,13.25288995
2000003,3/25/1982,13.32055464
2000003,3/26/1982,13.49223396
2000003,3/29/1982,13.83976007
2000003,3/30/1982,13.77025512
2000003,3/31/1982,13.70109742
2000003,4/1/1982,13.67099501
2000003,4/2/1982,13.70641082
2000003,4/5/1982,13.61540007
2000003,4/6/1982,13.61793343
2000003,4/7/1982,13.68694537
2000003,4/8/1982,13.68970251
2000003,4/12/1982,13.53283999
2000003,4/13/1982,13.5016185
2000003,4/14/1982,13.50402807
2000003,4/15/1982,13.64199417
2000003,4/16/1982,13.57684882
2000003,4/19/1982,13.58494516
2000003,4/20/1982,13.51906494
2000003,4/21/1982,13.38416194
2000003,4/22/1982,13.52430373
2000003,4/23/1982,13.31966852
2000003,4/26/1982,13.32615627
2000003,4/27/1982,13.29348694
2000003,4/28/1982,13.26066585
2000003,4/29/1982,13.33288422
2000003,4/30/1982,13.34983221
2000003,5/3/1982,13.5362036
2000003,5/4/1982,13.5340152
2000003,5/5/1982,13.59702868
2000003,5/6/1982,13.23603545
2000003,5/7/1982,13.06995747
2000003,5/10/1982,13.02713294
2000003,5/11/1982,13.05665067
2000003,5/12/1982,13.11937957
2000003,5/13/1982,13.1824839
2000003,5/14/1982,13.14625435
2000003,5/17/1982,13.03658914
2000003,5/18/1982,12.99970346
2000003,5/19/1982,12.96264988
2000003,5/20/1982,12.75716505
2000003,5/21/1982,12.65199532
2000003,5/24/1982,12.74081965
2000003,5/25/1982,12.83897912
2000003,5/26/1982,12.76676613
2000003,5/27/1982,12.69422235
2000003,5/28/1982,12.68598798
2000003,6/1/1982,12.82337481
2000003,6/2/1982,12.94405511
2000003,6/3/1982,13.12959175
2000003,6/4/1982,13.15555825
2000003,6/7/1982,13.23436983
2000003,6/8/1982,13.19595783
2000003,6/9/1982,13.25509243
2000003,6/10/1982,13.31457758
2000003,6/11/1982,13.27608836
2000003,6/14/1982,13.58919401
2000003,6/15/1982,13.58416836
2000003,6/16/1982,13.67902578
2000003,6/17/1982,13.90828396
2000003,6/18/1982,14.03840339
2000003,6/21/1982,14.09456561
2000003,6/22/1982,14.09087328
2000003,6/23/1982,14.15532151
2000003,6/24/1982,14.15180243
2000003,6/25/1982,14.21682725
2000003,6/28/1982,14.2068005
2000003,6/29/1982,14.09955483
2000003,6/30/1982,13.94931775
2000003,7/1/1982,13.85074436
2000003,7/2/1982,13.88142785
2000003,7/6/1982,13.90761021
2000003,7/7/1982,13.93891443
2000003,7/8/1982,13.51017288
2000003,7/9/1982,13.27772292
2000003,7/12/1982,13.0702444
2000003,7/13/1982,13.33163039
2000003,7/14/1982,13.42849432
2000003,7/15/1982,13.32575859
2000003,7/16/1982,13.08912395
2000003,7/19/1982,12.67593171
2000003,7/20/1982,12.36961008
2000003,7/21/1982,12.33064022
2000003,7/22/1982,12.35877321
2000003,7/23/1982,12.21844622
2000003,7/26/1982,12.40494847
2000003,7/27/1982,12.4678916
2000003,7/28/1982,12.70265578
2000003,7/29/1982,12.59496307
2000003,7/30/1982,12.52592899
2000003,8/2/1982,11.99762636
2000003,8/3/1982,12.0199714
2000003,8/4/1982,12.13771027
2000003,8/5/1982,12.16058031
2000003,8/6/1982,12.34343685
2000003,8/9/1982,12.31785873
2000003,8/10/1982,12.21236928
2000003,8/11/1982,12.26825868
2000003,8/12/1982,12.12973209
2000003,8/13/1982,11.82844852
2000003,8/16/1982,11.37485538
2000003,8/17/1982,11.07056769
2000003,8/18/1982,10.63548867
2000003,8/19/1982,10.45971143
2000003,8/20/1982,10.15311636
2000003,8/23/1982,10.17544807
2000003,8/24/1982,10.25976065
2000003,8/25/1982,10.34461583
2000003,8/26/1982,10.33062314
2000003,8/27/1982,10.54924453
2000003,8/30/1982,10.77720931
2000003,8/31/1982,11.17967727
2000003,9/1/1982,11.19796882
2000003,9/2/1982,11.15385691
2000003,9/3/1982,11.01565452
2000003,9/7/1982,10.99348811
2000003,9/8/1982,11.07506272
2000003,9/9/1982,10.96641015
2000003,9/10/1982,11.11209426
2000003,9/13/1982,11.00781271
2000003,9/14/1982,10.99418309
2000003,9/15/1982,10.91596906
2000003,9/16/1982,11.03146688
2000003,9/17/1982,10.92049345
2000003,9/20/1982,10.84574505
2000003,9/21/1982,10.76601954
2000003,9/22/1982,10.5548112
2000003,9/23/1982,10.53975238
2000003,9/24/1982,10.52462172
2000003,9/27/1982,10.5451975
2000003,9/28/1982,10.43009107
2000003,9/29/1982,10.24782733
2000003,9/30/1982,10.2671207
2000003,10/1/1982,10.28380774
2000003,10/4/1982,10.396881
2000003,10/5/1982,10.44544768
2000003,10/6/1982,10.40009652
2000003,10/7/1982,9.97776276
2000003,10/8/1982,9.617546678
2000003,10/12/1982,8.953365108
2000003,10/13/1982,9.124784555
2000003,10/14/1982,9.07557764
2000003,10/15/1982,9.248475125
2000003,10/18/1982,9.036202082
2000003,10/19/1982,8.954086942
2000003,10/20/1982,9.032317923
2000003,10/21/1982,8.981992514
2000003,10/22/1982,9.157887059
2000003,10/25/1982,9.30014997
2000003,10/26/1982,9.249780235
2000003,10/27/1982,9.199156566
2000003,10/28/1982,9.247123484
2000003,10/29/1982,9.344731824
2000003,11/1/1982,9.21109125
2000003,11/3/1982,9.148307674
2000003,11/4/1982,9.132168707
2000003,11/5/1982,9.115953998
2000003,11/8/1982,9.129390237
2000003,11/9/1982,9.144385836
2000003,11/10/1982,9.128018806
2000003,11/12/1982,9.189909631
2000003,11/15/1982,9.236255656
2000003,11/16/1982,9.251890857
2000003,11/17/1982,9.235536012
2000003,11/18/1982,9.219101106
2000003,11/19/1982,9.138112203
2000003,11/22/1982,9.022625079
2000003,11/23/1982,8.972895403
2000003,11/24/1982,8.988161675
2000003,11/26/1982,8.953348112
2000003,11/29/1982,8.933531824
2000003,11/30/1982,9.199572465
2000003,12/1/1982,9.223510678
2000003,12/2/1982,9.152998071
2000003,12/3/1982,9.082175596
2000003,12/6/1982,8.994922851
2000003,12/7/1982,8.954939737
2000003,12/8/1982,9.010626178
2000003,12/9/1982,9.034579226
2000003,12/10/1982,9.026524286
2000003,12/13/1982,9.002143686
2000003,12/14/1982,8.831681814
2000003,12/15/1982,8.72552766
2000003,12/16/1982,8.716569619
2000003,12/17/1982,8.772897211
2000003,12/20/1982,8.877984067
2000003,12/21/1982,8.803235128
2000003,12/22/1982,8.728131752
2000003,12/23/1982,8.719050935
2000003,12/27/1982,8.648731556
2000003,12/28/1982,8.706645622
2000003,12/29/1982,8.697390166
2000003,12/30/1982,8.789685914
2000003,12/31/1982,8.73887791
2000003,1/3/1983,8.674436112
2000003,1/4/1983,8.663198454
2000003,1/5/1983,8.683334765
2000003,1/6/1983,8.672072209
2000003,1/7/1983,8.597596711
2000003,1/10/1983,8.499241991
2000003,1/11/1983,8.423655062
2000003,1/12/1983,8.411578245
2000003,1/13/1983,8.335421694
2000003,1/14/1983,8.29098269
2000003,1/17/1983,8.220966416
2000003,1/18/1983,8.273015391
2000003,1/19/1983,8.423006779
2000003,1/20/1983,8.443355691
2000003,1/21/1983,8.562119123
2000003,1/24/1983,8.757532917
2000003,1/25/1983,8.779199841
2000003,1/26/1983,8.734394781
2000003,1/27/1983,8.789524415
2000003,1/28/1983,8.711025731
2000003,1/31/1983,8.829703929
2000003,2/1/1983,8.87554126
2000003,2/2/1983,8.983328116
2000003,2/3/1983,8.968016404
2000003,2/4/1983,9.076722051
2000003,2/7/1983,9.124927288
2000003,2/8/1983,9.047058039
2000003,2/9/1983,9.094599959
2000003,2/10/1983,8.984755447
2000003,2/11/1983,8.874444538
2000003,2/14/1983,8.890138178
2000003,2/15/1983,8.87416796
2000003,2/16/1983,8.826137798
2000003,2/17/1983,8.74582775
2000003,2/18/1983,8.761499269
2000003,2/22/1983,8.532949786
2000003,2/23/1983,8.548245646
2000003,2/24/1983,8.531026933
2000003,2/25/1983,8.415692165
2000003,2/28/1983,8.458400116
2000003,3/1/1983,8.38131702
2000003,3/2/1983,8.42608565
2000003,3/3/1983,8.471114252
2000003,3/4/1983,8.454916232
2000003,3/7/1983,8.529790597
2000003,3/8/1983,8.637983395
2000003,3/9/1983,8.715644536
2000003,3/10/1983,8.699837044
2000003,3/11/1983,8.715339039
2000003,3/14/1983,8.667463732
2000003,3/15/1983,8.587944478
2000003,3/16/1983,8.63515531
2000003,3/17/1983,8.682651478
2000003,3/18/1983,8.794447317
2000003,3/21/1983,8.87554117
2000003,3/22/1983,8.989341547
2000003,3/23/1983,8.97376607
2000003,3/24/1983,9.02333302
2000003,3/25/1983,9.138678577
2000003,3/28/1983,9.092581211
2000003,3/29/1983,9.043967103
2000003,3/30/1983,9.061459491
2000003,3/31/1983,9.096175147
2000003,4/4/1983,9.076089338
2000003,4/5/1983,9.000859471
2000003,4/6/1983,8.987776115
2000003,4/7/1983,8.943309021
2000003,4/8/1983,8.961426279
2000003,4/11/1983,8.826541826
2000003,4/12/1983,8.812843172
2000003,4/13/1983,8.830862288
2000003,4/14/1983,8.817113377
2000003,4/15/1983,8.835254857
2000003,4/18/1983,8.761448466
2000003,4/19/1983,8.747361874
2000003,4/20/1983,8.830359323
2000003,4/21/1983,8.816388766
2000003,4/22/1983,8.834924054
2000003,4/25/1983,8.726983685
2000003,4/26/1983,8.679670035
2000003,4/27/1983,8.665098412
2000003,4/28/1983,8.617382072
2000003,4/29/1983,8.607152519
2000003,5/2/1983,8.507882889
2000003,5/3/1983,8.525700164
2000003,5/4/1983,8.481586406
2000003,5/5/1983,8.406194959
2000003,5/6/1983,8.455042236
2000003,5/9/1983,8.414751994
2000003,5/10/1983,8.43267708
2000003,5/11/1983,8.419133376
2000003,5/12/1983,8.405524298
2000003,5/13/1983,8.455330164
2000003,5/16/1983,8.574501906
2000003,5/17/1983,8.529016394
2000003,5/18/1983,8.579930182
2000003,5/19/1983,8.663484992
2000003,5/20/1983,8.682690581
2000003,5/23/1983,8.839205614
2000003,5/24/1983,8.892022016
2000003,5/25/1983,8.813392865
2000003,5/26/1983,8.998639642
2000003,5/27/1983,8.952949879
2000003,5/31/1983,9.221540032
2000003,6/1/1983,9.241356558
2000003,6/2/1983,9.230176222
2000003,6/3/1983,9.250132779
2000003,6/6/1983,9.342152054
2000003,6/7/1983,9.425786267
2000003,6/8/1983,9.478258878
2000003,6/9/1983,9.467519196
2000003,6/10/1983,9.456731001
2000003,6/13/1983,9.391998862
2000003,6/14/1983,9.41308434
2000003,6/15/1983,9.434294523
2000003,6/16/1983,9.390958415
2000003,6/17/1983,9.347412888
2000003,6/20/1983,9.444124183
2000003,6/21/1983,9.531420736
2000003,6/22/1983,9.520535368
2000003,6/23/1983,9.608600947
2000003,6/24/1983,9.630984887
2000003,6/27/1983,9.632157185
2000003,6/28/1983,9.621406856
2000003,6/29/1983,9.577037982
2000003,6/30/1983,9.51798619
2000003,7/1/1983,9.475260295
2000003,7/5/1983,9.646497407
2000003,7/6/1983,9.729223599
2000003,7/7/1983,9.74937627
2000003,7/8/1983,9.832904186
2000003,7/11/1983,9.831168584
2000003,7/12/1983,9.851917257
2000003,7/13/1983,9.904864698
2000003,7/14/1983,9.925951201
2000003,7/15/1983,9.947162778
2000003,7/18/1983,10.01155914
2000003,7/19/1983,10.00064536
2000003,7/20/1983,9.891574491
2000003,7/21/1983,9.880302609
2000003,7/22/1983,9.967602098
2000003,7/25/1983,9.900948967
2000003,7/26/1983,9.922822326
2000003,7/27/1983,9.944830163
2000003,7/28/1983,9.966973717
2000003,7/29/1983,10.17868454
2000003,8/1/1983,10.19119694
2000003,8/2/1983,10.31027455
2000003,8/3/1983,10.36675933
2000003,8/4/1983,10.36006468
2000003,8/5/1983,10.35334443
2000003,8/8/1983,10.39717935
2000003,8/9/1983,10.45487183
2000003,8/10/1983,10.41608388
2000003,8/11/1983,10.47415613
2000003,8/12/1983,10.46766507
2000003,8/15/1983,10.34999529
2000003,8/16/1983,10.27766461
2000003,8/17/1983,10.13943217
2000003,8/18/1983,10.06630948
2000003,8/19/1983,10.09162047
2000003,8/22/1983,10.00243863
2000003,8/23/1983,9.961332593
2000003,8/24/1983,9.920024661
2000003,8/25/1983,9.878512942
2000003,8/26/1983,9.970861887
2000003,8/29/1983,10.1159946
2000003,8/30/1983,10.10836753
2000003,8/31/1983,10.28185925
2000003,9/1/1983,10.24649277
2000003,9/2/1983,10.24284933
2000003,9/6/1983,10.067242
2000003,9/7/1983,9.998670544
2000003,9/8/1983,9.962086341
2000003,9/9/1983,9.892969606
2000003,9/12/1983,9.6837615
2000003,9/13/1983,9.776585559
2000003,9/14/1983,9.804455397
2000003,9/15/1983,9.865348555
2000003,9/16/1983,9.827741267
2000003,9/19/1983,9.747008312
2000003,9/20/1983,9.642248262
2000003,9/21/1983,9.636967712
2000003,9/22/1983,9.631666221
2000003,9/23/1983,9.559349362
2000003,9/26/1983,9.475209007
2000003,9/27/1983,9.469431697
2000003,9/28/1983,9.497558305
2000003,9/29/1983,9.525857075
2000003,9/30/1983,9.643973456
2000003,10/3/1983,9.625276562
2000003,10/4/1983,9.650740356
2000003,10/5/1983,9.549067952
2000003,10/6/1983,9.41512932
2000003,10/7/1983,9.40828641
2000003,10/11/1983,9.606632933
2000003,10/12/1983,9.63263966
2000003,10/13/1983,9.626294285
2000003,10/14/1983,9.587344429
2000003,10/17/1983,9.403791849
2000003,10/18/1983,9.363934341
2000003,10/19/1983,9.323882788
2000003,10/20/1983,9.316650253
2000003,10/21/1983,9.309385805
2000003,10/24/1983,9.454402017
2000003,10/25/1983,9.447457951
2000003,10/26/1983,9.440483234
2000003,10/27/1983,9.433477579
2000003,10/28/1983,9.494043503
2000003,10/31/1983,9.495020161
2000003,11/1/1983,9.526229878
2000003,11/2/1983,9.493449466
2000003,11/3/1983,9.52482839
2000003,11/4/1983,9.620920577
2000003,11/7/1983,9.652138151
2000003,11/9/1983,9.651455235
2000003,11/10/1983,9.585556908
2000003,11/14/1983,9.517372223
2000003,11/15/1983,9.549906934
2000003,11/16/1983,9.516064125
2000003,11/17/1983,9.582161911
2000003,11/18/1983,9.581696152
2000003,11/21/1983,9.546589434
2000003,11/22/1983,9.546052056
2000003,11/23/1983,9.545519213
2000003,11/25/1983,9.54446728
2000003,11/28/1983,9.577316179
2000003,11/29/1983,9.576906865
2000003,11/30/1983,9.644534346
2000003,12/1/1983,9.643958473
2000003,12/2/1983,9.675479803
2000003,12/5/1983,9.706387898
2000003,12/6/1983,9.738443937
2000003,12/7/1983,9.73814536
2000003,12/8/1983,9.737852669
2000003,12/9/1983,9.802990358
2000003,12/12/1983,9.769706196
2000003,12/13/1983,9.835664407
2000003,12/14/1983,9.935211721
2000003,12/15/1983,9.935489016
2000003,12/16/1983,9.935775704
2000003,12/19/1983,9.903056778
2000003,12/20/1983,9.903291216
2000003,12/21/1983,9.903534907
2000003,12/22/1983,9.869888993
2000003,12/23/1983,9.836078735
2000003,12/27/1983,9.767797734
2000003,12/28/1983,9.733310846
2000003,12/29/1983,9.733153417
2000003,12/30/1983,9.741653905
2000003,1/3/1984,9.732079304
2000003,1/4/1984,9.721257234
2000003,1/5/1984,9.710387536
2000003,1/6/1984,9.667949458
2000003,1/9/1984,9.666423976
2000003,1/10/1984,9.623470425
2000003,1/11/1984,9.612225027
2000003,1/12/1984,9.632930106
2000003,1/13/1984,9.557506552
2000003,1/16/1984,9.490586606
2000003,1/17/1984,9.478859558
2000003,1/18/1984,9.499558117
2000003,1/19/1984,9.487805381
2000003,1/20/1984,9.475997132
2000003,1/23/1984,9.539024507
2000003,1/24/1984,9.560289351
2000003,1/25/1984,9.548548062
2000003,1/26/1984,9.503535777
2000003,1/27/1984,9.491591773
2000003,1/30/1984,9.455408917
2000003,1/31/1984,9.530139891
2000003,2/1/1984,9.530726444
2000003,2/2/1984,9.531322981
2000003,2/3/1984,9.499653509
2000003,2/6/1984,9.566347302
2000003,2/7/1984,9.63235272
2000003,2/8/1984,9.633265693
2000003,2/9/1984,9.63419071
2000003,2/10/1984,9.635127872
2000003,2/14/1984,9.672257568
2000003,2/15/1984,9.673345516
2000003,2/16/1984,9.641011656
2000003,2/17/1984,9.709096703
2000003,2/21/1984,9.781885701
2000003,2/22/1984,9.783346112
2000003,2/23/1984,9.81893889
2000003,2/24/1984,9.888977203
2000003,2/27/1984,9.825381725
2000003,2/28/1984,9.861635484
2000003,2/29/1984,9.91169906
2000003,3/1/1984,9.944821766
2000003,3/2/1984,9.978131646
2000003,3/5/1984,9.981428117
2000003,3/6/1984,10.01521855
2000003,3/7/1984,10.01644274
2000003,3/8/1984,10.08338212
2000003,3/9/1984,10.11775861
2000003,3/12/1984,10.15560932
2000003,3/13/1984,10.19059409
2000003,3/14/1984,10.22578346
2000003,3/15/1984,10.22765877
2000003,3/16/1984,10.22955247
2000003,3/19/1984,10.30312034
2000003,3/20/1984,10.47535746
2000003,3/21/1984,10.54628677
2000003,3/22/1984,10.58338754
2000003,3/23/1984,10.55199953
